Sr no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3781,Nashik,Manmad,Onion,Other,FAQ,560,731,600,26-Aug-09
3782,Nashik,Manmad,Onion,Other,FAQ,175,716,650,19-Aug-09
3783,Nashik,Manmad,Onion,Other,FAQ,250,730,679,18-Aug-09
3784,Nashik,Manmad,Onion,Other,FAQ,190,745,685,14-Aug-09
3785,Nashik,Manmad,Onion,Other,FAQ,200,766,685,13-Aug-09
3786,Nashik,Manmad,Onion,Other,FAQ,251,763,690,12-Aug-09
3787,Nashik,Manmad,Onion,Other,FAQ,500,775,0,11-Aug-09
3788,Nashik,Manmad,Onion,Other,FAQ,572,721,0,10-Aug-09
3789,Nashik,Manmad,Onion,Other,FAQ,200,692,625,7-Aug-09
3790,Nashik,Manmad,Onion,Other,FAQ,275,689,613,6-Aug-09
3791,Nashik,Manmad,Onion,Other,FAQ,170,623,590,4-Aug-09
3792,Nashik,Manmad,Onion,Other,FAQ,251,620,521,3-Aug-09
3793,Nashik,Manmad,Onion,Other,FAQ,261,618,595,31-Jul-09
3794,Nashik,Manmad,Onion,Other,FAQ,245,627,595,30-Jul-09
3795,Nashik,Manmad,Onion,Other,FAQ,338,629,600,29-Jul-09
3796,Nashik,Manmad,Onion,Other,FAQ,360,626,580,28-Jul-09
3797,Nashik,Manmad,Onion,Other,FAQ,252,625,575,27-Jul-09
3798,Nashik,Manmad,Onion,Other,FAQ,210,640,610,24-Jul-09
3799,Nashik,Manmad,Onion,Other,FAQ,451,661,621,23-Jul-09
3800,Nashik,Manmad,Onion,Other,FAQ,491,651,601,21-Jul-09
3801,Nashik,Manmad,Onion,Other,FAQ,371,700,620,26-Jun-09
3802,Nashik,Manmad,Onion,Other,FAQ,320,673,610,25-Jun-09
3803,Nashik,Manmad,Onion,Other,FAQ,401,694,599,24-Jun-09
3804,Nashik,Manmad,Onion,Other,FAQ,300,721,601,23-Jun-09
3805,Nashik,Manmad,Onion,Other,FAQ,351,711,651,19-Jun-09
3806,Nashik,Manmad,Onion,Other,FAQ,348,736,645,18-Jun-09
3807,Nashik,Manmad,Onion,Other,FAQ,300,741,613,17-Jun-09
3808,Nashik,Manmad,Onion,Other,FAQ,351,800,725,16-Jun-09
3809,Nashik,Manmad,Onion,Other,FAQ,351,755,659,15-Jun-09
3810,Nashik,Manmad,Onion,Other,FAQ,320,522,431,21-May-09
3811,Nashik,Manmad,Onion,Other,FAQ,251,465,379,20-May-09
3812,Nashik,Manmad,Onion,Other,FAQ,245,470,415,19-May-09
3813,Nashik,Manmad,Onion,Other,FAQ,251,456,415,15-May-09
3814,Nashik,Manmad,Onion,Other,FAQ,200,445,408,14-May-09
3815,Nashik,Manmad,Onion,Other,FAQ,250,500,411,13-May-09
3816,Nashik,Manmad,Onion,Other,FAQ,275,512,480,12-May-09
3817,Nashik,Manmad,Onion,Other,FAQ,312,446,425,11-May-09
3818,Nashik,Manmad,Onion,Other,FAQ,120,511,460,8-May-09
3819,Nashik,Manmad,Onion,Other,FAQ,285,501,447,7-May-09
3820,Nashik,Manmad,Onion,Other,FAQ,400,526,485,6-May-09
3821,Nashik,Manmad,Onion,Other,FAQ,175,501,447,5-May-09
3822,Nashik,Manmad,Onion,Other,FAQ,200,457,406,4-May-09
3823,Nashik,Manmad,Onion,Other,FAQ,148,451,419,30-Apr-09
3824,Nashik,Manmad,Onion,Other,FAQ,271,426,374,29-Apr-09
3825,Nashik,Manmad,Onion,Other,FAQ,300,430,375,28-Apr-09
3826,Nashik,Manmad,Onion,Other,FAQ,369,435,400,22-Apr-09
3827,Nashik,Manmad,Onion,Other,FAQ,322,469,425,21-Apr-09
3828,Nashik,Manmad,Onion,Other,FAQ,375,481,425,20-Apr-09
3829,Nashik,Manmad,Onion,Other,FAQ,352,481,475,17-Apr-09
3830,Nashik,Manmad,Onion,Other,FAQ,437,493,460,16-Apr-09
3831,Nashik,Manmad,Onion,Other,FAQ,450,600,561,15-Apr-09
3832,Nashik,Manmad,Onion,Other,FAQ,420,623,570,13-Apr-09
3833,Nashik,Manmad,Onion,Red,FAQ,200,460,300,9-Apr-09
3834,Nashik,Manmad,Onion,Other,FAQ,251,501,470,9-Apr-09
3835,Nashik,Manmad,Onion,Red,FAQ,200,350,290,8-Apr-09
3836,Nashik,Manmad,Onion,Other,FAQ,425,520,471,8-Apr-09
3837,Nashik,Manmad,Onion,Red,FAQ,500,781,700,20-Mar-09
3838,Nashik,Manmad,Onion,Other,FAQ,450,771,710,20-Mar-09
3839,Nashik,Manmad,Onion,Red,FAQ,500,753,714,19-Mar-09
3840,Nashik,Manmad,Onion,Other,FAQ,360,780,730,19-Mar-09
3841,Nashik,Manmad,Onion,Other,FAQ,416,781,591,18-Mar-09
3842,Nashik,Manmad,Onion,Other,FAQ,622,780,734,17-Mar-09
3843,Nashik,Manmad,Onion,Other,FAQ,608,749,713,16-Mar-09
3844,Nashik,Manmad,Onion,Other,FAQ,490,660,643,10-Mar-09
3845,Nashik,Manmad,Onion,Other,FAQ,460,669,571,9-Mar-09
3846,Nashik,Manmad,Onion,Other,FAQ,675,768,720,6-Mar-09
3847,Nashik,Manmad,Onion,Other,FAQ,651,818,719,5-Mar-09
3848,Nashik,Manmad,Onion,Other,FAQ,610,745,690,4-Mar-09
3849,Nashik,Manmad,Onion,Red,FAQ,626,860,821,3-Mar-09
3850,Nashik,Manmad,Onion,Red,FAQ,776,991,850,2-Mar-09
3851,Nashik,Manmad,Onion,Red,FAQ,875,961,925,27-Feb-09
3852,Nashik,Manmad,Onion,Red,FAQ,780,1122,1075,26-Feb-09
3853,Nashik,Manmad,Onion,Red,FAQ,916,1170,1120,23-Feb-09
3854,Nashik,Manmad,Onion,Red,FAQ,1090,1191,1150,20-Feb-09
3855,Nashik,Manmad,Onion,Red,FAQ,1020,1211,1150,19-Feb-09
3856,Nashik,Manmad,Onion,Red,FAQ,970,1104,1080,18-Feb-09
3857,Nashik,Manmad,Onion,Red,FAQ,700,1200,1129,17-Feb-09
3858,Nashik,Manmad,Onion,Red,FAQ,600,1116,1050,16-Feb-09
3859,Nashik,Manmad,Onion,Red,FAQ,800,975,921,13-Feb-09
3860,Nashik,Manmad,Onion,Red,FAQ,800,1174,1000,12-Feb-09
3861,Nashik,Manmad,Onion,Red,FAQ,951,1204,1091,11-Feb-09
3862,Nashik,Manmad,Onion,Red,FAQ,800,1208,1151,10-Feb-09
3863,Nashik,Manmad,Onion,Red,FAQ,750,1031,976,9-Feb-09
3864,Nashik,Manmad,Onion,Red,FAQ,400,1265,1170,6-Feb-09
3865,Nashik,Manmad,Onion,Red,FAQ,951,1430,1351,5-Feb-09
3866,Nashik,Manmad,Onion,Red,FAQ,500,1402,1351,4-Feb-09
3867,Nashik,Manmad,Onion,Red,FAQ,671,1129,1070,3-Feb-09
3868,Nashik,Manmad,Onion,Red,FAQ,500,1025,951,2-Feb-09
3869,Nashik,Manmad,Onion,Red,FAQ,500,1015,950,30-Jan-09
3870,Nashik,Manmad,Onion,Red,FAQ,970,1125,1059,28-Jan-09
3871,Nashik,Manmad,Onion,Other,FAQ,900,1100,1050,27-Jan-09
3872,Nashik,Manmad,Onion,Red,FAQ,500,1438,1351,23-Jan-09
3873,Nashik,Manmad,Onion,Red,FAQ,900,1484,1440,22-Jan-09
3874,Nashik,Manmad,Onion,Red,FAQ,852,1520,1350,21-Jan-09
3875,Nashik,Manmad,Onion,Red,FAQ,800,1516,1416,16-Jan-09
3876,Nashik,Manmad,Onion,Other,FAQ,900,1385,1250,14-Jan-09
3877,Nashik,Manmad,Onion,Red,FAQ,485,1241,1180,13-Jan-09
3878,Nashik,Manmad,Onion,Red,FAQ,900,1366,1185,12-Jan-09
3879,Nashik,Manmad,Onion,Red,FAQ,900,1431,1300,9-Jan-09
3880,Nashik,Manmad,Onion,Red,FAQ,700,1374,1265,8-Jan-09
3881,Nashik,Manmad,Onion,Red,FAQ,800,1300,1241,7-Jan-09
3882,Nashik,Manmad,Onion,Red,FAQ,600,1264,1175,3-Jan-09
3883,Nashik,Manmad,Onion,Red,FAQ,500,1317,1245,2-Jan-09
3884,Nashik,Manmad,Onion,Red,FAQ,900,1204,1030,1-Jan-09
3885,Nashik,Manmad,Onion,Red,FAQ,980,1289,1074,31-Dec-08
3886,Nashik,Manmad,Onion,Red,FAQ,1100,1400,1251,30-Dec-08
3887,Nashik,Manmad,Onion,Red,FAQ,1100,1580,1375,29-Dec-08
3888,Nashik,Manmad,Onion,Red,FAQ,500,1351,1100,26-Dec-08
3889,Nashik,Manmad,Onion,Red,FAQ,350,1328,1100,24-Dec-08
3890,Nashik,Manmad,Onion,Red,FAQ,825,1240,1050,23-Dec-08
3891,Nashik,Manmad,Onion,Red,FAQ,800,1195,1012,22-Dec-08
3892,Nashik,Manmad,Onion,Red,FAQ,350,1058,922,18-Dec-08
3893,Nashik,Manmad,Onion,Red,FAQ,500,1079,961,17-Dec-08
3894,Nashik,Manmad,Onion,Red,FAQ,500,1190,1070,16-Dec-08
3895,Nashik,Manmad,Onion,Red,FAQ,501,1201,1158,15-Dec-08
3896,Nashik,Manmad,Onion,Red,FAQ,500,1160,1012,12-Dec-08
3897,Nashik,Manmad,Onion,Red,FAQ,400,1138,1053,11-Dec-08
3898,Nashik,Manmad,Onion,Red,FAQ,452,1141,1000,10-Dec-08
3899,Nashik,Manmad,Onion,Red,FAQ,600,1100,1011,9-Dec-08
3900,Nashik,Manmad,Onion,Red,FAQ,750,1059,924,8-Dec-08
3901,Nashik,Manmad,Onion,Red,FAQ,500,1100,883,5-Dec-08
3902,Nashik,Manmad,Onion,Other,FAQ,751,880,851,5-Dec-08
3903,Nashik,Manmad,Onion,Red,FAQ,781,999,941,4-Dec-08
3904,Nashik,Manmad,Onion,Other,FAQ,650,1013,880,4-Dec-08
3905,Nashik,Manmad,Onion,Red,FAQ,757,999,950,3-Dec-08
3906,Nashik,Manmad,Onion,Other,FAQ,449,951,929,3-Dec-08
3907,Nashik,Manmad,Onion,Red,FAQ,690,1031,870,2-Dec-08
3908,Nashik,Manmad,Onion,Other,FAQ,407,1010,968,2-Dec-08
3909,Nashik,Manmad,Onion,Red,FAQ,591,961,841,1-Dec-08
3910,Nashik,Manmad,Onion,Other,FAQ,591,961,841,1-Dec-08
3911,Nashik,Manmad,Onion,Other,FAQ,250,889,739,28-Nov-08
3912,Nashik,Manmad,Onion,Other,FAQ,415,1174,1091,26-Nov-08
3913,Nashik,Manmad,Onion,Red,FAQ,810,1211,1152,21-Nov-08
3914,Nashik,Manmad,Onion,Other,FAQ,545,1080,943,21-Nov-08
3915,Nashik,Manmad,Onion,Other,FAQ,470,1101,930,19-Nov-08
3916,Nashik,Manmad,Onion,Red,FAQ,701,1171,1051,11-Nov-08
3917,Nashik,Manmad,Onion,Other,FAQ,430,1142,1000,11-Nov-08
3918,Nashik,Manmad,Onion,Other,FAQ,551,1057,870,10-Nov-08
3919,Nashik,Manmad,Onion,Red,FAQ,485,885,811,7-Nov-08
3920,Nashik,Manmad,Onion,Other,FAQ,500,861,785,7-Nov-08
3921,Nashik,Manmad,Onion,Red,FAQ,521,751,682,6-Nov-08
3922,Nashik,Manmad,Onion,Other,FAQ,250,847,721,6-Nov-08
3923,Nashik,Manmad,Onion,Other,FAQ,240,815,719,5-Nov-08
3924,Nashik,Manmad,Onion,Other,FAQ,150,771,714,1-Oct-08
3925,Nashik,Manmad,Onion,Other,FAQ,250,806,740,30-Sep-08
3926,Nashik,Manmad,Onion,Other,FAQ,315,700,577,15-Sep-08
3927,Nashik,Manmad,Onion,Other,FAQ,400,751,600,8-Sep-08
3928,Nashik,Manmad,Onion,Other,FAQ,451,810,750,27-Aug-08
3929,Nashik,Manmad,Onion,Other,FAQ,300,803,715,25-Aug-08
3930,Nashik,Manmad,Onion,Other,FAQ,289,500,465,1-Jul-08
3931,Nashik,Manmad,Onion,Other,FAQ,245,320,290,4-Apr-08
3932,Nashik,Manmad,Onion,Other,FAQ,260,281,269,3-Apr-08
3933,Nashik,Manmad,Onion,Other,FAQ,360,930,895,8-Aug-07
3934,Nashik,Manmad,Onion,Other,FAQ,400,930,890,7-Aug-07
3935,Nashik,Manmad,Onion,Other,FAQ,510,878,835,2-Aug-07
3936,Nashik,Manmad,Onion,Other,FAQ,760,910,875,1-Aug-07
3937,Nashik,Manmad,Onion,Other,FAQ,251,841,815,20-Jul-07
3938,Nashik,Manmad,Onion,Other,FAQ,581,839,800,19-Jul-07
3939,Nashik,Manmad,Onion,Other,FAQ,660,839,780,18-Jul-07
3940,Nashik,Manmad,Onion,Other,FAQ,500,837,795,16-Jul-07
3941,Nashik,Manmad,Onion,Other,FAQ,590,879,834,12-Jul-07
3942,Nashik,Manmad,Onion,Other,FAQ,552,861,826,11-Jul-07
3943,Nashik,Manmad,Onion,Other,FAQ,450,858,817,10-Jul-07
3944,Nashik,Manmad,Onion,Other,FAQ,571,842,821,9-Jul-07
3945,Nashik,Manmad,Onion,Other,FAQ,550,848,825,6-Jul-07
3946,Nashik,Manmad,Onion,Other,FAQ,525,862,835,5-Jul-07
3947,Nashik,Manmad,Onion,Other,FAQ,549,869,828,4-Jul-07
3948,Nashik,Manmad,Onion,Other,FAQ,631,960,935,3-Jul-07
3949,Nashik,Manmad,Onion,Other,FAQ,869,963,939,2-Jul-07
3950,Nashik,Manmad,Onion,Other,FAQ,500,894,846,29-Jun-07
3951,Nashik,Manmad,Onion,Other,FAQ,351,878,851,28-Jun-07
3952,Nashik,Manmad,Onion,Other,FAQ,649,922,891,26-Jun-07
3953,Nashik,Manmad,Onion,Other,FAQ,556,891,845,25-Jun-07
3954,Nashik,Manmad,Onion,Other,FAQ,770,925,881,22-Jun-07
3955,Nashik,Manmad,Onion,Other,FAQ,290,884,840,20-Jun-07
3956,Nashik,Manmad,Onion,Other,FAQ,350,1000,945,14-Jun-07
3957,Nashik,Manmad,Onion,Other,FAQ,369,890,851,13-Jun-07
3958,Nashik,Manmad,Onion,Other,FAQ,341,841,811,12-Jun-07
3959,Nashik,Manmad,Onion,Other,FAQ,315,821,775,11-Jun-07
3960,Nashik,Manmad,Onion,Other,FAQ,246,743,711,7-Jun-07
3961,Nashik,Manmad,Onion,Other,FAQ,410,743,670,6-Jun-07
3962,Nashik,Manmad,Onion,Other,FAQ,200,700,651,5-Jun-07
3963,Nashik,Manmad,Onion,Other,FAQ,350,705,660,4-Jun-07
3964,Nashik,Manmad,Onion,Other,FAQ,351,657,601,1-Jun-07
3965,Nashik,Manmad,Onion,Other,FAQ,227,656,609,29-May-07
3966,Nashik,Manmad,Onion,Other,FAQ,211,500,449,23-May-07
3967,Nashik,Manmad,Onion,Other,FAQ,225,467,421,21-May-07
3968,Nashik,Manmad,Onion,Other,FAQ,222,501,401,18-May-07
3969,Nashik,Manmad,Onion,Other,FAQ,230,478,411,17-May-07
3970,Nashik,Manmad,Onion,Other,FAQ,240,526,450,11-May-07
3971,Nashik,Manmad,Onion,Other,FAQ,200,522,468,10-May-07
3972,Nashik,Manmad,Onion,Other,FAQ,251,515,475,7-May-07
3973,Nashik,Manmad,Onion,Other,FAQ,370,566,503,4-May-07
3974,Nashik,Manmad,Onion,Other,FAQ,345,541,506,30-Apr-07
3975,Nashik,Manmad,Onion,Other,FAQ,299,551,513,27-Apr-07
3976,Nashik,Manmad,Onion,Other,FAQ,251,484,440,25-Apr-07
3977,Nashik,Manmad,Onion,Other,FAQ,300,435,390,23-Apr-07
3978,Nashik,Manmad,Onion,Other,FAQ,261,445,385,18-Apr-07
3979,Nashik,Manmad,Onion,Other,FAQ,371,455,420,16-Apr-07
3980,Nashik,Manmad,Onion,Other,FAQ,275,425,400,12-Apr-07
3981,Nashik,Manmad,Onion,Other,FAQ,271,455,417,10-Apr-07
3982,Nashik,Manmad,Onion,Other,FAQ,358,445,401,9-Apr-07
3983,Nashik,Manmad,Onion,Other,FAQ,266,494,449,5-Apr-07
3984,Nashik,Manmad,Onion,Other,FAQ,305,624,560,23-Mar-07
3985,Nashik,Manmad,Onion,Other,FAQ,459,606,565,22-Mar-07
3986,Nashik,Manmad,Onion,Other,FAQ,301,611,560,21-Mar-07
3987,Nashik,Manmad,Onion,Other,FAQ,500,622,559,20-Mar-07
3988,Nashik,Manmad,Onion,Other,FAQ,495,700,650,16-Mar-07
3989,Nashik,Manmad,Onion,Other,FAQ,575,677,635,15-Mar-07
3990,Nashik,Manmad,Onion,Other,FAQ,521,716,651,14-Mar-07
3991,Nashik,Manmad,Onion,Other,FAQ,592,701,652,13-Mar-07
3992,Nashik,Manmad,Onion,Other,FAQ,550,671,600,12-Mar-07
3993,Nashik,Manmad,Onion,Other,FAQ,557,790,725,9-Mar-07
3994,Nashik,Manmad,Onion,Other,FAQ,681,764,725,8-Mar-07
3995,Nashik,Manmad,Onion,Other,FAQ,577,759,669,7-Mar-07
3996,Nashik,Manmad,Onion,Other,FAQ,525,735,690,6-Mar-07
3997,Nashik,Manmad,Onion,Other,FAQ,611,668,638,5-Mar-07
3998,Nashik,Manmad,Onion,Other,FAQ,591,732,680,2-Mar-07
3999,Nashik,Manmad,Onion,Other,FAQ,451,641,542,1-Mar-07
4000,Nashik,Manmad,Onion,Other,FAQ,285,526,465,28-Feb-07
4001,Nashik,Manmad,Onion,Other,FAQ,426,536,450,27-Feb-07
4002,Nashik,Manmad,Onion,Other,FAQ,378,491,475,26-Feb-07
4003,Nashik,Manmad,Onion,Other,FAQ,550,918,726,23-Feb-07
4004,Nashik,Manmad,Onion,Other,FAQ,851,1041,1000,21-Feb-07
4005,Nashik,Manmad,Onion,Other,FAQ,735,1059,980,20-Feb-07
4006,Nashik,Manmad,Onion,Other,FAQ,750,1099,1043,19-Feb-07
4007,Nashik,Manmad,Onion,Other,FAQ,676,1156,1054,16-Feb-07
4008,Nashik,Manmad,Onion,Other,FAQ,820,1125,1068,15-Feb-07
4009,Nashik,Manmad,Onion,Other,FAQ,730,1121,1000,14-Feb-07
4010,Nashik,Manmad,Onion,Other,FAQ,711,1132,1081,13-Feb-07
4011,Nashik,Manmad,Onion,Other,FAQ,762,1128,1051,12-Feb-07
4012,Nashik,Manmad,Onion,Other,FAQ,660,1016,915,9-Feb-07
4013,Nashik,Manmad,Onion,Other,FAQ,800,1080,1020,8-Feb-07
4014,Nashik,Manmad,Onion,Other,FAQ,765,1228,1011,7-Feb-07
4015,Nashik,Manmad,Onion,Other,FAQ,1000,1630,1400,6-Feb-07
4016,Nashik,Manmad,Onion,Other,FAQ,751,1400,1351,5-Feb-07
4017,Nashik,Manmad,Onion,Other,FAQ,580,1134,1024,2-Feb-07
4018,Nashik,Manmad,Onion,Other,FAQ,628,1075,950,1-Feb-07
4019,Nashik,Manmad,Onion,Other,FAQ,399,1045,975,31-Jan-07
4020,Nashik,Manmad,Onion,Other,FAQ,750,1077,991,30-Jan-07
4021,Nashik,Manmad,Onion,Other,FAQ,525,1031,915,29-Jan-07
4022,Nashik,Manmad,Onion,Other,FAQ,576,956,825,25-Jan-07
4023,Nashik,Manmad,Onion,Other,FAQ,205,1039,850,24-Jan-07
4024,Nashik,Manmad,Onion,Other,FAQ,676,1051,835,23-Jan-07
4025,Nashik,Manmad,Onion,Other,FAQ,525,1000,840,22-Jan-07
4026,Nashik,Manmad,Onion,Other,FAQ,636,1200,1068,19-Jan-07
4027,Nashik,Manmad,Onion,Other,FAQ,300,1066,925,17-Jan-07
4028,Nashik,Manmad,Onion,Other,FAQ,435,1001,870,16-Jan-07
4029,Nashik,Manmad,Onion,Other,FAQ,588,950,771,12-Jan-07
4030,Nashik,Manmad,Onion,Other,FAQ,450,941,790,11-Jan-07
4031,Nashik,Manmad,Onion,Other,FAQ,301,950,750,10-Jan-07
4032,Nashik,Manmad,Onion,Other,FAQ,370,976,912,9-Jan-07
4033,Nashik,Manmad,Onion,Other,FAQ,599,1142,923,8-Jan-07
4034,Nashik,Manmad,Onion,Other,FAQ,652,1011,897,5-Jan-07
4035,Nashik,Manmad,Onion,Other,FAQ,300,900,751,4-Jan-07
4036,Nashik,Manmad,Onion,Other,FAQ,381,771,689,3-Jan-07
4037,Nashik,Manmad,Onion,Other,FAQ,352,810,675,2-Jan-07
4038,Nashik,Manmad,Onion,Other,FAQ,403,809,660,1-Jan-07
4039,Nashik,Manmad,Onion,Other,FAQ,481,820,702,29-Dec-06
4040,Nashik,Manmad,Onion,Other,FAQ,275,801,675,28-Dec-06
4041,Nashik,Manmad,Onion,Other,FAQ,225,818,669,27-Dec-06
4042,Nashik,Manmad,Onion,Other,FAQ,340,900,721,26-Dec-06
4043,Nashik,Manmad,Onion,Other,FAQ,315,941,708,25-Dec-06
4044,Nashik,Manmad,Onion,Other,FAQ,329,875,631,22-Dec-06
4045,Nashik,Manmad,Onion,Other,FAQ,240,879,630,21-Dec-06
4046,Nashik,Manmad,Onion,Other,FAQ,370,875,580,19-Dec-06
4047,Nashik,Manmad,Onion,Other,FAQ,246,704,575,18-Dec-06
4048,Nashik,Manmad,Onion,Other,FAQ,374,774,560,15-Dec-06
4049,Nashik,Manmad,Onion,Other,FAQ,400,844,701,13-Dec-06
4050,Nashik,Manmad,Onion,Other,FAQ,216,770,670,12-Dec-06
4051,Nashik,Manmad,Onion,Other,FAQ,300,900,701,11-Dec-06
4052,Nashik,Manmad,Onion,Other,FAQ,300,875,626,8-Dec-06
4053,Nashik,Manmad,Onion,Other,FAQ,400,750,625,7-Dec-06
4054,Nashik,Manmad,Onion,Other,FAQ,498,801,641,6-Dec-06
4055,Nashik,Manmad,Onion,Other,FAQ,300,860,641,5-Dec-06
4056,Nashik,Manmad,Onion,Other,FAQ,200,721,490,24-Nov-06
4057,Nashik,Manmad,Onion,Other,FAQ,251,851,650,21-Nov-06
4058,Nashik,Manmad,Onion,Other,FAQ,280,695,530,17-Nov-06
4059,Nashik,Manmad,Onion,Other,FAQ,271,620,468,14-Nov-06
4060,Nashik,Manmad,Onion,Other,FAQ,225,600,401,7-Nov-06
4061,Nashik,Manmad,Onion,Other,FAQ,250,725,559,2-Nov-06
4062,Nashik,Manmad,Onion,Other,FAQ,203,421,370,25-Aug-06
4063,Nashik,Manmad,Onion,Other,FAQ,220,394,326,18-Aug-06
4064,Nashik,Manmad,Onion,Other,FAQ,286,433,390,9-Aug-06
4065,Nashik,Manmad,Onion,Other,FAQ,275,425,375,8-Aug-06
4066,Nashik,Manmad,Onion,Other,FAQ,251,392,351,7-Aug-06
4067,Nashik,Manmad,Onion,Other,FAQ,215,278,255,24-Apr-06
4068,Nashik,Manmad,Onion,Other,FAQ,225,274,252,21-Apr-06
4069,Nashik,Manmad,Onion,Other,FAQ,225,280,260,20-Apr-06
4070,Nashik,Manmad,Onion,Other,FAQ,225,300,250,19-Apr-06
4071,Nashik,Manmad,Onion,Other,FAQ,225,300,260,17-Apr-06
4072,Nashik,Manmad,Onion,Other,FAQ,200,251,224,13-Apr-06
4073,Nashik,Manmad,Onion,Other,FAQ,200,240,224,12-Apr-06
4074,Nashik,Manmad,Onion,Other,FAQ,216,260,250,10-Apr-06
4075,Nashik,Manmad,Onion,Other,FAQ,221,280,261,7-Apr-06
4076,Nashik,Manmad,Onion,Other,FAQ,250,320,285,6-Apr-06
4077,Nashik,Manmad,Onion,Other,FAQ,221,310,242,27-Jan-06
4078,Nashik,Manmad,Onion,Other,FAQ,220,385,310,20-Jan-06
4079,Nashik,Manmad,Onion,Other,FAQ,287,356,321,19-Jan-06
4080,Nashik,Manmad,Onion,Other,FAQ,230,381,290,18-Jan-06
4081,Nashik,Manmad,Onion,Other,FAQ,230,335,301,17-Jan-06
4082,Nashik,Manmad,Onion,Other,FAQ,229,349,304,16-Jan-06
4083,Nashik,Manmad,Onion,Other,FAQ,240,339,299,9-Jan-06
4084,Nashik,Manmad,Onion,Other,FAQ,240,390,360,6-Jan-06
4085,Nashik,Manmad,Onion,Other,FAQ,211,331,313,5-Jan-06
4086,Nashik,Manmad,Onion,Other,FAQ,329,404,360,4-Jan-06
4087,Nashik,Manmad,Onion,Other,FAQ,213,389,357,3-Jan-06
4088,Nashik,Manmad,Onion,Other,FAQ,361,470,380,2-Jan-06
4089,Nashik,Manmad,Onion,Other,FAQ,353,447,401,30-Dec-05
4090,Nashik,Manmad,Onion,Other,FAQ,224,401,340,29-Dec-05
4091,Nashik,Manmad,Onion,Other,FAQ,321,410,360,27-Dec-05
4092,Nashik,Manmad,Onion,Other,FAQ,316,481,360,26-Dec-05
4093,Nashik,Manmad,Onion,Other,FAQ,243,449,325,23-Dec-05
4094,Nashik,Manmad,Onion,Other,FAQ,251,440,320,21-Dec-05
4095,Nashik,Manmad,Onion,Other,FAQ,260,410,340,20-Dec-05
4096,Nashik,Manmad,Onion,Other,FAQ,315,473,361,19-Dec-05
4097,Nashik,Manmad,Onion,Other,FAQ,360,480,420,16-Dec-05
4098,Nashik,Manmad,Onion,Other,FAQ,551,626,580,14-Dec-05
4099,Nashik,Manmad,Onion,Other,FAQ,500,664,620,13-Dec-05
4100,Nashik,Manmad,Onion,Other,FAQ,450,721,680,12-Dec-05
4101,Nashik,Manmad,Onion,Other,FAQ,500,778,720,6-Dec-05
4102,Nashik,Manmad,Onion,Other,FAQ,631,780,674,5-Dec-05
4103,Nashik,Manmad,Onion,Other,FAQ,511,782,722,2-Dec-05
4104,Nashik,Manmad,Onion,Other,FAQ,500,830,770,30-Nov-05
4105,Nashik,Manmad,Onion,Other,FAQ,550,851,799,29-Nov-05
4106,Nashik,Manmad,Onion,Other,FAQ,650,899,819,28-Nov-05
4107,Nashik,Manmad,Onion,Other,FAQ,772,937,892,25-Nov-05
4108,Nashik,Manmad,Onion,Other,FAQ,766,1059,992,24-Nov-05
4109,Nashik,Manmad,Onion,Other,FAQ,800,1058,1012,23-Nov-05
4110,Nashik,Manmad,Onion,Other,FAQ,780,1078,1013,22-Nov-05
4111,Nashik,Manmad,Onion,Other,FAQ,875,1170,1117,21-Nov-05
4112,Nashik,Manmad,Onion,Other,FAQ,911,1145,1100,18-Nov-05
4113,Nashik,Manmad,Onion,Other,FAQ,500,1245,1160,17-Nov-05
4114,Nashik,Manmad,Onion,Other,FAQ,700,1212,1150,16-Nov-05
4115,Nashik,Manmad,Onion,Other,FAQ,926,1299,1070,14-Nov-05
4116,Nashik,Manmad,Onion,Other,FAQ,500,1261,1025,11-Nov-05
4117,Nashik,Manmad,Onion,Red,FAQ,750,1280,1085,10-Nov-05
4118,Nashik,Manmad,Onion,Red,FAQ,500,1390,1181,9-Nov-05
4119,Nashik,Manmad,Onion,Other,FAQ,600,1491,1300,8-Nov-05
4120,Nashik,Manmad,Onion,Red,FAQ,900,1600,1240,7-Nov-05
4121,Nashik,Manmad,Onion,Other,FAQ,900,1551,1200,7-Nov-05
4122,Nashik,Manmad,Onion,Other,FAQ,450,1300,1112,28-Oct-05
4123,Nashik,Manmad,Onion,Other,FAQ,471,1485,1388,27-Oct-05
4124,Nashik,Manmad,Onion,Other,FAQ,400,1528,1478,26-Oct-05
4125,Nashik,Manmad,Onion,Other,FAQ,711,1523,1431,25-Oct-05
4126,Nashik,Manmad,Onion,Other,FAQ,400,1546,1431,24-Oct-05
4127,Nashik,Manmad,Onion,Other,FAQ,551,1465,1400,21-Oct-05
4128,Nashik,Manmad,Onion,Other,FAQ,500,1536,1448,20-Oct-05
4129,Nashik,Manmad,Onion,Other,FAQ,753,1475,1400,19-Oct-05
4130,Nashik,Manmad,Onion,Other,FAQ,551,1451,1421,18-Oct-05
4131,Nashik,Manmad,Onion,Other,FAQ,600,1374,1021,17-Oct-05
4132,Nashik,Manmad,Onion,Other,FAQ,356,1042,935,14-Oct-05
4133,Nashik,Manmad,Onion,Other,FAQ,440,1000,881,13-Oct-05
